character,pinyin,pinyin_plain,pinyin_initial,definition_en,example_words,lookup_category,frequency_tier,learning_band,frequency_rank,token,frequency_per_million,coverage_rate_pct,rank_3500,rank_7000,in_3500,in_7000,in_corpus,source
服,fú,fu,F,"clothes; dress; garment; to serve (in the military, a prison sentence etc); to obey; to be convinced (by an argument); to convince; to admire; to acclimatize; to take (medicine); mourning clothes; to wear mourning clothes",不服 (bù fú); 丧服 (sāng fú); 亵服 (xiè fú),People & Pronouns,Top 600,HSK3 Expansion,353.0,1011511.0,532.8446113581134,70.62767143073556,1489.0,2454.0,True,True,True,"3500, 7000, corpus"
击,jī,ji,J,to hit; to strike; to break; Taiwan pr. [ji2],伏击 (fú jī); 冲击 (chōng jī); 出击 (chū jī),Actions,Top 600,HSK3 Expansion,354.0,1010628.0,532.3794638789171,70.68090937712346,296.0,426.0,True,True,True,"3500, 7000, corpus"
武,wǔ,wu,W,surname Wu,习武 (xí wǔ); 人武 (rén wǔ); 冯武 (féng wǔ),General Reference,Top 600,HSK3 Expansion,355.0,1003136.0,528.4328218470511,70.73375265930817,1666.0,2784.0,True,True,True,"3500, 7000, corpus"
哪,nǎ,na,N,how; which,吗哪 (ma nǎ); 哪个 (nǎ ge); 哪些 (nǎ xiē),General Reference,Top 600,HSK3 Expansion,356.0,998544.0,526.013844242896,70.78635404373246,547.0,790.0,True,True,True,"3500, 7000, corpus"
数,shù,shu,S,to count; to count as; to regard as; to enumerate; to list,个数 (gè shù); 为数 (wéi shù); 乘数 (chéng shù),Actions,Top 600,HSK3 Expansion,357.0,994719.0,523.9989075408288,70.83875393448655,1398.0,2305.0,True,True,True,"3500, 7000, corpus"
站,zhàn,zhan,Z,station; to stand; to halt; to stop; branch of a company or organization; website,停站 (tíng zhàn); 兵站 (bīng zhàn); 出站 (chū zhàn),Places & Movement,Top 600,HSK3 Expansion,358.0,994038.0,523.6401697907352,70.89111795146562,2296.0,4152.0,True,True,True,"3500, 7000, corpus"
奇,qí,qi,Q,odd (number),传奇 (chuán qí); 佩奇 (pèi qí); 出奇 (chū qí),Numbers & Measures,Top 600,HSK3 Expansion,359.0,982596.0,517.612743452159,70.94287922581083,726.0,1180.0,True,True,True,"3500, 7000, corpus"
房,fáng,fang,F,surname Fang,书房 (shū fáng); 买房 (mǎi fáng); 乳房 (rǔ fáng),General Reference,Top 600,HSK3 Expansion,360.0,980289.0,516.3974600608728,70.99451897181692,1172.0,1979.0,True,True,True,"3500, 7000, corpus"
管,guǎn,guan,G,surname Guan,不管 (bù guǎn); 专管 (zhuān guǎn); 主管 (zhǔ guǎn),General Reference,Top 600,HSK3 Expansion,361.0,979206.0,515.8269564142485,71.04610166745834,2334.0,4229.0,True,True,True,"3500, 7000, corpus"
灵,líng,ling,L,quick; alert; efficacious; effective; to come true; spirit; departed soul; coffin,不灵 (bù líng); 亡灵 (wáng líng); 哭灵 (kū líng),Places & Movement,Top 600,HSK3 Expansion,362.0,978814.0,515.6204583260889,71.09766371329096,1895.0,3271.0,True,True,True,"3500, 7000, corpus"
刻,kè,ke,K,quarter (hour); moment; to carve; to engrave; to cut; oppressive; classifier for short time intervals,光刻 (guāng kè); 刻写 (kè xiě); 刻刀 (kè dāo),Time,Top 600,HSK3 Expansion,363.0,977816.0,515.0947310506214,71.14917318639601,325.0,462.0,True,True,True,"3500, 7000, corpus"
题,tí,ti,T,surname Ti,不题 (bù tí); 专题 (zhuān tí); 主题 (zhǔ tí),General Reference,Top 600,HSK3 Expansion,364.0,976178.0,514.2318640393831,71.20059637279995,3388.0,6573.0,True,True,True,"3500, 7000, corpus"
衣,yī,yi,Y,clothes; CL:件[jian4]; Kangxi radical 145,上衣 (shàng yī); 估衣 (gù yī); 便衣 (biàn yī),General Reference,Top 600,HSK3 Expansion,365.0,974727.0,513.4675050446903,71.25194312330441,2822.0,5322.0,True,True,True,"3500, 7000, corpus"
周,zhōu,zhou,Z,surname Zhou; Zhou Dynasty (1046–256 BC),一周 (yī zhōu); 上周 (shàng zhōu); 下周 (xià zhōu),General Reference,Top 600,HSK3 Expansion,366.0,972776.0,512.4397556314267,71.30318709886755,512.0,716.0,True,True,True,"3500, 7000, corpus"
静,jìng,jing,J,still; calm; quiet; not moving,僻静 (pì jìng); 冷静 (lěng jìng); 动静 (dòng jìng),Question & Function,Top 600,HSK3 Expansion,367.0,968467.0,510.16985700418286,71.35420408456797,3350.0,6495.0,True,True,True,"3500, 7000, corpus"
伤,shāng,shang,S,to injure; injury; wound,中伤 (zhòng shāng); 伤亡 (shāng wáng); 伤人 (shāng rén),Actions,Top 600,HSK3 Expansion,368.0,968363.0,510.1150717971201,71.40521559174768,130.0,163.0,True,True,True,"3500, 7000, corpus"
百,bǎi,bai,B,surname Bai,凡百 (fán bǎi); 半百 (bàn bǎi); 数百 (shù bǎi),Numbers & Measures,Top 600,HSK3 Expansion,369.0,962451.0,507.00074348793794,71.45591566609647,2112.0,3788.0,True,True,True,"3500, 7000, corpus"
拿,ná,na,N,to hold; to seize; to catch; to apprehend; to take; (used in the same way as 把[ba3]: to mark the following noun as a direct object),哈拿 (hā ná); 大拿 (dà ná); 手拿 (shǒu ná),Actions,Top 600,HSK3 Expansion,370.0,958908.0,505.1343589819446,71.50642910199467,1259.0,2090.0,True,True,True,"3500, 7000, corpus"
妈,mā,ma,M,ma; mom; mother,亲妈 (qīn mā); 你妈 (nǐ mā); 后妈 (hòu mā),People & Pronouns,Top 600,HSK3 Expansion,371.0,956493.0,503.86218326024726,71.5568153203207,749.0,1209.0,True,True,True,"3500, 7000, corpus"
办,bàn,ban,B,"to take care of (a matter); to deal with (a task, procedure etc); to organize (an event); to establish; to set up; to manage; to run (an enterprise); (law) to handle; to investigate; to prosecute (a case or suspect); (bound form) office (as in 招辦|招办[zhao1 ban4], admissions office) (abbr. for 辦公室|办公室[ban4 gong1 shi4])",主办 (zhǔ bàn); 举办 (jǔ bàn); 买办 (mǎi bàn),Places & Movement,Top 600,HSK3 Expansion,372.0,956075.0,503.641988870322,71.60717951920773,344.0,497.0,True,True,True,"3500, 7000, corpus"
星,xīng,xing,X,star; heavenly body; satellite; small amount,三星 (sān xīng); 上星 (shàng xīng); 五星 (wǔ xīng),General Reference,Top 600,HSK3 Expansion,373.0,955656.0,503.42126769955956,71.6575216459777,1444.0,2377.0,True,True,True,"3500, 7000, corpus"
化,huà,hua,H,to make into; to change into; -ization; to ... -ize; to transform; abbr. for 化學|化学[hua4 xue2],丑化 (chǒu huà); 乳化 (rǔ huà); 优化 (yōu huà),Actions,Top 600,HSK3 Expansion,374.0,951401.0,501.17981523752127,71.70763962750145,373.0,538.0,True,True,True,"3500, 7000, corpus"
功,gōng,gong,G,meritorious deed or service; achievement; result; service; accomplishment; work (physics),丰功 (fēng gōng); 做功 (zuò gōng); 军功 (jūn gōng),Business & Work,Top 600,HSK3 Expansion,375.0,945623.0,498.13607556051613,71.7574532350575,345.0,498.0,True,True,True,"3500, 7000, corpus"
绝,jué,jue,J,to cut short; extinct; to disappear; to vanish; absolutely; by no means,不绝 (bù jué); 做绝 (zuò jué); 决绝 (jué jué),Actions,Top 600,HSK3 Expansion,376.0,943340.0,496.93343490932153,71.80714657854843,2418.0,4394.0,True,True,True,"3500, 7000, corpus"
系,xì,xi,X,to connect; to relate to; to tie up; to bind; to be (literary),世系 (shì xì); 体系 (tǐ xì); 佛系 (fó xì),Actions,Top 600,HSK3 Expansion,377.0,942245.0,496.35660989265125,71.8567822395377,2373.0,4320.0,True,True,True,"3500, 7000, corpus"
般,bān,ban,B,sort; kind; class; way; manner,一般 (yì bān); 万般 (wàn bān); 全般 (quán bān),General Reference,Top 600,HSK3 Expansion,378.0,940949.0,495.6739019277155,71.90634962973047,2607.0,4777.0,True,True,True,"3500, 7000, corpus"
必,bì,bi,B,certainly; must; will; necessarily,不必 (bù bì); 何必 (hé bì); 务必 (wù bì),General Reference,Top 600,HSK3 Expansion,379.0,940785.0,495.58750987042424,71.95590838071752,1052.0,1749.0,True,True,True,"3500, 7000, corpus"
业,yè,ye,Y,surname Ye,专业 (zhuān yè); 业主 (yè zhǔ); 业余 (yè yú),General Reference,Top 600,HSK3 Expansion,380.0,938051.0,494.1472910616787,72.00532310982368,18.0,19.0,True,True,True,"3500, 7000, corpus"
尔,ěr,er,E,thus; so; like that; you; thou,乃尔 (nǎi ěr); 保尔 (bǎo ěr); 偶尔 (ǒu ěr),General Reference,Top 600,HSK3 Expansion,381.0,936690.0,493.43034234232863,72.0546661440579,870.0,1424.0,True,True,True,"3500, 7000, corpus"
件,jiàn,jian,J,"item; component; classifier for events, things, clothes etc",事件 (shì jiàn); 件数 (jiàn shù); 作件 (zuò jiàn),Numbers & Measures,Top 600,HSK3 Expansion,382.0,935235.0,492.66387622428743,72.10393253168033,112.0,140.0,True,True,True,"3500, 7000, corpus"
血,xuè,xue,X,see 血[xue4],一血 (yī xuè); 供血 (gōng xuè); 便血 (biàn xiě),Actions,Top 600,HSK3 Expansion,383.0,933230.0,491.60768064581816,72.15309329974491,2814.0,5312.0,True,True,True,"3500, 7000, corpus"
代,dài,dai,D,to be a substitute for; to act on behalf of; to replace; to substitute; generation; dynasty; age; period; (historical) era; (geological) eon,一代 (yí dài); 万代 (wàn dài); 三代 (sān dài),Places & Movement,Top 600,HSK3 Expansion,384.0,932729.0,491.34376344641015,72.20222767608955,105.0,129.0,True,True,True,"3500, 7000, corpus"
精,jīng,jing,J,essence; extract; vitality; energy; semen; sperm; mythical goblin spirit; highly perfected; elite; the pick of sth; proficient (refined ability); extremely (fine); selected rice (archaic),人精 (rén jīng); 受精 (shòu jīng); 吞精 (tūn jīng),Places & Movement,Top 600,HSK3 Expansion,385.0,932565.0,491.2573713891188,72.25135341322846,2364.0,4302.0,True,True,True,"3500, 7000, corpus"
弟,dì,di,D,younger brother; junior male; I (modest word in letter),仁弟 (rén dì); 令弟 (lìng dì); 兄弟 (xiōng dì),General Reference,Top 600,HSK3 Expansion,386.0,931804.0,490.856491172054,72.30043906234566,1011.0,1687.0,True,True,True,"3500, 7000, corpus"
终,zhōng,zhong,Z,end; finish,临终 (lín zhōng); 剧终 (jù zhōng); 告终 (gào zhōng),General Reference,Top 600,HSK3 Expansion,387.0,928837.0,489.2935324282543,72.34936841558849,2406.0,4375.0,True,True,True,"3500, 7000, corpus"
近,jìn,jin,J,near; close to; approximately,临近 (lín jìn); 亲近 (qīn jìn); 傍近 (bàng jìn),General Reference,Top 600,HSK3 Expansion,388.0,925463.0,487.51617388373796,72.39812003297686,3105.0,5877.0,True,True,True,"3500, 7000, corpus"
条,tiáo,tiao,T,"strip; item; article; clause (of law or treaty); classifier for long thin things (ribbon, river, road, trousers etc)",三条 (sān tiáo); 便条 (biàn tiáo); 信条 (xìn tiáo),Places & Movement,Top 600,HSK3 Expansion,389.0,925439.0,487.50353114364657,72.44687038609123,1519.0,2492.0,True,True,True,"3500, 7000, corpus"
青,qīng,qing,Q,short name for Qinghai 青海[Qing1 hai3],丹青 (dān qīng); 乌青 (wū qīng); 元青 (yuán qīng),General Reference,Top 600,HSK3 Expansion,390.0,914968.0,481.98760899793507,72.49506914699103,3348.0,6492.0,True,True,True,"3500, 7000, corpus"
界,jiè,jie,J,(bound form) boundary; border; (bound form) realm,上界 (shàng jiè); 下界 (xià jiè); 世界 (shì jiè),General Reference,Top 600,HSK3 Expansion,391.0,913395.0,481.158982741111,72.54318504526513,2062.0,3665.0,True,True,True,"3500, 7000, corpus"
司,sī,si,S,surname Si,公司 (gōng sī); 司机 (sī jī); 司法 (sī fǎ),Business & Work,Top 600,HSK3 Expansion,392.0,911784.0,480.31033881247566,72.59121607914638,461.0,651.0,True,True,True,"3500, 7000, corpus"
整,zhěng,zheng,Z,(bound form) whole; complete; entire; (before a measure word) whole; (before or after number + measure word) exactly; (bound form) in good order; tidy; neat; (bound form) to put in order; to straighten; (bound form) to repair; to mend; to renovate; (coll.) to fix sb; to give sb a hard time; to mess with sb; (dialect) to tinker with; to do sth to,严整 (yán zhěng); 休整 (xiū zhěng); 修整 (xiū zhěng),Time,Top 600,HSK3 Expansion,393.0,911668.0,480.2492322353672,72.63924100236991,1400.0,2307.0,True,True,True,"3500, 7000, corpus"
欢,huān,huan,H,joyous; happy; pleased,交欢 (jiāo huān); 合欢 (hé huān); 喜欢 (xǐ huān),General Reference,Top 600,HSK3 Expansion,394.0,908850.0,478.76476383630165,72.68711747875355,1653.0,2766.0,True,True,True,"3500, 7000, corpus"
字,zì,zi,Z,letter; symbol; character; word; CL:個|个[ge4]; courtesy or style name traditionally given to males aged 20 in dynastic China,名字 (míng zì); 汉字 (hàn zì); 文字 (wén zì),Actions,Top 600,HSK3 Expansion,395.0,906615.0,477.58740866528984,72.73487621962008,799.0,1331.0,True,True,True,"3500, 7000, corpus"
晚,wǎn,wan,W,evening; night; late,今晚 (jīn wǎn); 傍晚 (bàng wǎn); 夜晚 (yè wǎn),Time,Top 600,HSK3 Expansion,396.0,904532.0,476.4901241815235,72.78252523203822,1460.0,2402.0,True,True,True,"3500, 7000, corpus"
民,mín,min,M,surname Min,万民 (wàn mín); 乱民 (luàn mín); 亲民 (qīn mín),General Reference,Top 600,HSK3 Expansion,397.0,902697.0,475.52348134536834,72.83007758017276,1694.0,2842.0,True,True,True,"3500, 7000, corpus"
帮,bāng,bang,B,"to help; to assist; to support; for sb (i.e. as a help); hired (as worker); side (of pail, boat etc); outer layer; upper (of a shoe); group; gang; clique; party; secret society",丐帮 (gài bāng); 中帮 (zhōng bāng); 低帮 (dī bāng),Business & Work,Top 600,HSK3 Expansion,398.0,901633.0,474.9629865346495,72.87757387882623,958.0,1596.0,True,True,True,"3500, 7000, corpus"
切,qiè,qie,Q,to cut; to slice; to carve; (math) tangential,一切 (yī qiè); 亲切 (qīn qiè); 余切 (yú qiē),Actions,Top 600,HSK3 Expansion,399.0,900592.0,474.4146076831849,72.92501533959454,303.0,434.0,True,True,True,"3500, 7000, corpus"
即,jí,ji,J,namely; that is; i.e.; prompt; at once; at present; even if; prompted (by the occasion); to approach; to come into contact; to assume (office); to draw near,亦即 (yì jí); 即为 (jí wèi); 即付 (jí fù),Places & Movement,Top 600,HSK3 Expansion,400.0,900101.0,474.1559582921483,72.97243093542376,408.0,585.0,True,True,True,"3500, 7000, corpus"
忙,máng,mang,M,busy; hurriedly; to hurry; to rush,不忙 (bù máng); 农忙 (nóng máng); 匆忙 (cōng máng),Actions,Top 600,HSK3 Expansion,401.0,899024.0,473.5886153305466,73.01978979695681,1058.0,1761.0,True,True,True,"3500, 7000, corpus"
交,jiāo,jiao,J,to hand over; to deliver; to pay (money); to turn over; to make friends; (of lines) to intersect,上交 (shàng jiāo); 世交 (shì jiāo); 义交 (yì jiāo),Business & Work,Top 600,HSK3 Expansion,402.0,898418.0,473.2693861432387,73.06711673557113,77.0,88.0,True,True,True,"3500, 7000, corpus"
或,huò,huo,H,maybe; perhaps; might; possibly; or,亦或 (yì huò); 倘或 (tǎng huò); 即或 (jí huò),General Reference,Top 600,HSK3 Expansion,403.0,896787.0,472.41020659786045,73.11435775623092,1165.0,1962.0,True,True,True,"3500, 7000, corpus"
暗,àn,an,A,dark; to turn dark; secret; hidden; (literary) confused; ignorant,凄暗 (qī àn); 发暗 (fā àn); 变暗 (biàn àn),Actions,Top 600,HSK3 Expansion,404.0,891081.0,469.4043951411295,73.16129819574503,1475.0,2425.0,True,True,True,"3500, 7000, corpus"
夫,fū,fu,F,husband; man; manual worker; conscripted laborer (old),丁夫 (dīng fū); 丈夫 (zhàng fū); 为夫 (wèi fū),Business & Work,Top 600,HSK3 Expansion,405.0,890506.0,469.101496159773,73.20820834536102,715.0,1165.0,True,True,True,"3500, 7000, corpus"
员,yuán,yuan,Y,(bound form) person engaged in a certain field of activity; (bound form) member; classifier for military generals,一员 (yī yuán); 专员 (zhuān yuán); 人员 (rén yuán),People & Pronouns,Top 600,HSK3 Expansion,406.0,887168.0,467.34310172539375,73.25494265553355,508.0,709.0,True,True,True,"3500, 7000, corpus"
根,gēn,gen,G,"root; basis; classifier for long slender objects, e.g. cigarettes, guitar strings; CL:條|条[tiao2]; radical (chemistry)",业根 (yè gēn); 侧根 (cè gēn); 刨根 (páo gēn),Numbers & Measures,Top 600,HSK3 Expansion,407.0,886057.0,466.75784821532926,73.30161844035509,1571.0,2588.0,True,True,True,"3500, 7000, corpus"
石,shí,shi,S,"surname Shi; abbr. for Shijiazhuang 石家莊|石家庄[Shi2 jia1 zhuang1], the capital of Hebei",乔石 (qiáo shí); 乱石 (luàn shí); 云石 (yún shí),General Reference,Top 600,HSK3 Expansion,408.0,885579.0,466.5060469751754,73.3482690450526,2177.0,3915.0,True,True,True,"3500, 7000, corpus"
哈,hā,ha,H,"abbr. for 哈薩克斯坦|哈萨克斯坦[Ha1 sa4 ke4 si1 tan3], Kazakhstan; abbr. for 哈爾濱|哈尔滨[Ha1 er3 bin1], Harbin",二哈 (èr hā); 亚哈 (yà hā); 公哈 (gōng hā),General Reference,Top 600,HSK3 Expansion,409.0,879528.0,463.31849612963055,73.39460089466557,538.0,768.0,True,True,True,"3500, 7000, corpus"
夜,yè,ye,Y,night,上夜 (shàng yè); 今夜 (jīn yè); 侵夜 (qīn yè),General Reference,Top 600,HSK3 Expansion,410.0,877661.0,462.3349963066869,73.44083439429625,710.0,1158.0,True,True,True,"3500, 7000, corpus"
父,fù,fu,F,(bound form) father; (bound form) male relative of father's generation (as in 伯父[bo2 fu4]); (computing) (bound form) parent-,严父 (yán fù); 丧父 (sàng fù); 为父 (wèi fù),People & Pronouns,Top 600,HSK3 Expansion,411.0,875667.0,461.2845953174262,73.48696285382799,1955.0,3393.0,True,True,True,"3500, 7000, corpus"
制,zhì,zhi,Z,system; to control; to regulate,专制 (zhuān zhì); 产制 (chǎn zhì); 仿制 (fǎng zhì),Actions,Top 600,HSK3 Expansion,412.0,870792.0,458.71653873636,73.53283450770162,320.0,457.0,True,True,True,"3500, 7000, corpus"
友,yǒu,you,Y,friend,交友 (jiāo yǒu); 亲友 (qīn yǒu); 会友 (huì yǒu),People & Pronouns,Top 600,HSK3 Expansion,413.0,869919.0,458.25665906553525,73.57866017360817,434.0,620.0,True,True,True,"3500, 7000, corpus"
阿,ā,a,A,"prefix used before monosyllabic names, kinship terms etc to indicate familiarity; used in transliteration; (bound form) Afghanistan (abbr. for 阿富汗[A1 fu4 han4]); (bound form) Albania (abbr. for 阿爾巴尼亞|阿尔巴尼亚[A1 er3 ba1 ni2 ya4]); (bound form) Algeria (abbr. for 阿爾及利亞|阿尔及利亚[A1 er3 ji2 li4 ya4]); (bound form) Argentina (abbr. for 阿根廷[A1 gen1 ting2]); also pr. [a4]",巴阿 (bā ā); 泰阿 (tài ā); 阿三 (ā sān),Question & Function,Top 600,HSK3 Expansion,414.0,867275.0,456.8638505321324,73.62434655866139,3292.0,6399.0,True,True,True,"3500, 7000, corpus"
息,xī,xi,X,breath; news; interest (on an investment or loan); to cease; to stop; to rest; Taiwan pr. [xi2],不息 (bù xī); 休息 (xiū xī); 低息 (dī xī),Actions,Top 600,HSK3 Expansion,415.0,864425.0,455.36252514627836,73.66988281117601,1094.0,1832.0,True,True,True,"3500, 7000, corpus"
冲,chōng,chong,C,(of water) to dash against; to mix with water; to infuse; to rinse; to flush; to develop (a film); to rise in the air; to clash; to collide with,俯冲 (fǔ chōng); 八冲 (bā chōng); 冲入 (chōng rù),Actions,Top 600,HSK3 Expansion,416.0,862983.0,454.60290717911994,73.71534310189392,269.0,395.0,True,True,True,"3500, 7000, corpus"
酒,jiǔ,jiu,J,"wine (esp. rice wine); liquor; spirits; alcoholic beverage; CL:杯[bei1],瓶[ping2],罐[guan4],桶[tong3],缸[gang1]",下酒 (xià jiǔ); 佐酒 (zuǒ jiǔ); 劝酒 (quàn jiǔ),General Reference,Top 600,HSK3 Expansion,417.0,862253.0,454.21835716800643,73.76076493761072,3174.0,6045.0,True,True,True,"3500, 7000, corpus"
保,bǎo,bao,B,Bulgaria (abbr. for 保加利亞|保加利亚[Bao3 jia1 li4 ya4]),中保 (zhōng bǎo); 交保 (jiāo bǎo); 人保 (rén bǎo),General Reference,Top 600,HSK3 Expansion,418.0,859752.0,452.90087829431485,73.80605502544014,179.0,248.0,True,True,True,"3500, 7000, corpus"
片,piàn,pian,P,disk; sheet,上片 (shàng piàn); 下片 (xià piàn); 倒片 (dào piàn),General Reference,Top 600,HSK3 Expansion,419.0,859001.0,452.5052658856214,73.8513055520287,1960.0,3402.0,True,True,True,"3500, 7000, corpus"
形,xíng,xing,X,to appear; to look; form; shape,五形 (wǔ xíng); 人形 (rén xíng); 伞形 (sǎn xíng),Actions,Top 600,HSK3 Expansion,420.0,858843.0,452.42203451335297,73.89654775548004,1023.0,1707.0,True,True,True,"3500, 7000, corpus"
阵,zhèn,zhen,Z,disposition of troops; wave; spate; burst; spell; short period of time; classifier for events or states of short duration,一阵 (yī zhèn); 上阵 (shàng zhèn); 临阵 (lín zhèn),Time,Top 600,HSK3 Expansion,421.0,857774.0,451.8589057984484,73.94173364605989,3289.0,6394.0,True,True,True,"3500, 7000, corpus"
南,nán,nan,N,surname Nan,东南 (dōng nán); 以南 (yǐ nán); 华南 (huá nán),Places & Movement,Top 600,HSK3 Expansion,422.0,856521.0,451.19884940950976,73.98685353100083,396.0,568.0,True,True,True,"3500, 7000, corpus"
决,jué,jue,J,to decide; to determine; to execute (sb); (of a dam etc) to breach or burst; definitely; certainly,先决 (xiān jué); 公决 (gōng jué); 冲决 (chōng jué),Actions,Top 600,HSK3 Expansion,423.0,856467.0,451.17040324430405,74.03197057132526,270.0,396.0,True,True,True,"3500, 7000, corpus"
请,qǐng,qing,Q,to ask; to invite; please (do sth); to treat (to a meal etc); to request,促请 (cù qǐng); 务请 (wù qǐng); 吁请 (yù qǐng),Actions,Top 600,HSK3 Expansion,424.0,856375.0,451.1219394072871,74.07708276526598,2922.0,5526.0,True,True,True,"3500, 7000, corpus"
各,gè,ge,G,each; every,各个 (gè gè); 各人 (gè rén); 各位 (gè wèi),General Reference,Top 600,HSK3 Expansion,425.0,856128.0,450.99182454051305,74.12218194772004,467.0,658.0,True,True,True,"3500, 7000, corpus"
报,bào,bao,B,to report; to inform; to announce; to respond; to reply; to sign up for; to register for (abbr. for 報名|报名[bao4 ming2]); to reward; to recompense; to take revenge; to retaliate; newspaper; periodical; journal; bulletin; telegram,上报 (shàng bào); 举报 (jǔ bào); 书报 (shū bào),Actions,Top 600,HSK3 Expansion,426.0,856017.0,450.93335186759026,74.1672752829068,1216.0,2035.0,True,True,True,"3500, 7000, corpus"
兴,xīng,xing,X,surname Xing,不兴 (bù xīng); 中兴 (zhōng xīng); 乘兴 (chéng xìng),General Reference,Top 600,HSK3 Expansion,427.0,854813.0,450.2991077396716,74.21230519368076,245.0,365.0,True,True,True,"3500, 7000, corpus"
阳,yáng,yang,Y,"positive (electric.); sun; male principle (Taoism); Yang, opposite: 陰|阴[yin1]",倒阳 (dào yáng); 向阳 (xiàng yáng); 喜阳 (xǐ yáng),General Reference,Top 600,HSK3 Expansion,428.0,850226.0,447.8827640397023,74.25709347008473,3287.0,6392.0,True,True,True,"3500, 7000, corpus"
急,jí,ji,J,urgent; pressing; rapid; hurried; worried; to make (sb) anxious,便急 (biàn jí); 内急 (nèi jí); 加急 (jiā jí),Actions,Top 600,HSK3 Expansion,429.0,849907.0,447.7147209526541,74.30186494217999,1076.0,1799.0,True,True,True,"3500, 7000, corpus"
语,yǔ,yu,Y,dialect; language; speech,不语 (bù yǔ); 主语 (zhǔ yǔ); 丽语 (lì yǔ),General Reference,Top 600,HSK3 Expansion,430.0,843913.0,444.55719661482624,74.34632066184147,2916.0,5517.0,True,True,True,"3500, 7000, corpus"
令,lìng,ling,L,used in 脊令[ji2 ling2]; used in 令狐[Ling2 hu2] (Taiwan pr. [ling4]),下令 (xià lìng); 令亲 (lìng qīn); 令人 (lìng rén),General Reference,Top 600,HSK3 Expansion,431.0,842791.0,443.96614851555324,74.39071727669302,106.0,130.0,True,True,True,"3500, 7000, corpus"
错,cuò,cuo,C,surname Cuo,不错 (bù cuò); 交错 (jiāo cuò); 做错 (zuò cuò),General Reference,Top 600,HSK3 Expansion,432.0,839927.0,442.45744819797915,74.43496302151283,3241.0,6249.0,True,True,True,"3500, 7000, corpus"
及,jí,ji,J,and; to reach; up to; in time for,不及 (bù jí); 以及 (yǐ jí); 企及 (qǐ jí),Time,Top 600,HSK3 Expansion,433.0,839825.0,442.4037165525907,74.47920339316809,433.0,619.0,True,True,True,"3500, 7000, corpus"
刘,liú,liu,L,surname Liu,刘向 (liú xiàng); 刘基 (liú jī); 刘备 (liú bèi),General Reference,Top 600,HSK3 Expansion,434.0,835052.0,439.889391616913,74.52319233232978,308.0,443.0,True,True,True,"3500, 7000, corpus"
极,jí,ji,J,"extremely; pole (geography, physics); utmost; top",两极 (liǎng jí); 偏极 (piān jí); 偶极 (ǒu jí),General Reference,Top 600,HSK3 Expansion,435.0,832554.0,438.5734930857329,74.56704968163835,1527.0,2508.0,True,True,True,"3500, 7000, corpus"
识,shí,shi,S,to know; knowledge; Taiwan pr. [shi4],共识 (gòng shí); 初识 (chū shí); 博识 (bó shí),Time,Top 600,HSK3 Expansion,436.0,826907.0,435.5987616983933,74.61060955780819,2899.0,5480.0,True,True,True,"3500, 7000, corpus"
备,bèi,bei,B,(bound form) to prepare; to equip; (literary) fully; completely,不备 (bù bèi); 储备 (chǔ bèi); 具备 (jù bèi),Actions,Top 600,HSK3 Expansion,437.0,823555.0,433.832992332294,74.65399285704142,704.0,1150.0,True,True,True,"3500, 7000, corpus"
慢,màn,man,M,slow,且慢 (qiě màn); 亵慢 (xiè màn); 侮慢 (wǔ màn),General Reference,Top 600,HSK3 Expansion,438.0,820995.0,432.48443338921106,74.69724130038034,1145.0,1923.0,True,True,True,"3500, 7000, corpus"
雪,xuě,xue,X,surname Xue,下雪 (xià xuě); 似雪 (shì xuě); 冰雪 (bīng xuě),General Reference,Top 600,HSK3 Expansion,439.0,820388.0,432.164677421066,74.74045776812245,3332.0,6464.0,True,True,True,"3500, 7000, corpus"
苦,kǔ,ku,K,bitter; hardship; pain; to suffer; to bring suffering to; painstakingly,何苦 (hé kǔ); 八苦 (bā kǔ); 冤苦 (yuān kǔ),Actions,Top 600,HSK3 Expansion,440.0,810172.0,426.78308438882567,74.78313607656133,2647.0,4868.0,True,True,True,"3500, 7000, corpus"
若,ruò,ruo,R,used in 般若[bo1 re3]; used in 蘭若|兰若[lan2 re3],不若 (bù ruò); 倘若 (tǎng ruò); 假若 (jiǎ ruò),General Reference,Top 600,HSK3 Expansion,441.0,809209.0,426.27579444265814,74.8257636560056,2646.0,4867.0,True,True,True,"3500, 7000, corpus"
领,lǐng,ling,L,"neck; collar; to lead; to receive; classifier for clothes, mats, screens etc",冒领 (mào lǐng); 占领 (zhàn lǐng); 受领 (shòu lǐng),Actions,Top 600,HSK3 Expansion,442.0,808920.0,426.1235547807242,74.86837601148368,3380.0,6558.0,True,True,True,"3500, 7000, corpus"
收,shōu,shou,S,to receive; to accept; to collect; to put away; to restrain; to stop; in care of (used on address line after name),丰收 (fēng shōu); 代收 (dài shōu); 催收 (cuī shōu),Actions,Top 600,HSK3 Expansion,443.0,807363.0,425.3033570172944,74.9109063471854,1381.0,2282.0,True,True,True,"3500, 7000, corpus"
底,dǐ,di,D,(equivalent to 的 as possessive particle),交底 (jiāo dǐ); 保底 (bǎo dǐ); 兜底 (dōu dǐ),Question & Function,Top 600,HSK3 Expansion,444.0,806359.0,424.7744690568041,74.95338379409108,983.0,1635.0,True,True,True,"3500, 7000, corpus"
