character,pinyin,pinyin_plain,pinyin_initial,definition_en,example_words,lookup_category,frequency_tier,learning_band,frequency_rank,token,frequency_per_million,coverage_rate_pct,rank_3500,rank_7000,in_3500,in_7000,in_corpus,source
暗,àn,an,A,dark; to turn dark; secret; hidden; (literary) confused; ignorant,凄暗 (qī àn); 发暗 (fā àn); 变暗 (biàn àn),Actions,Top 600,HSK3 Expansion,404.0,891081.0,469.4043951411295,73.16129819574503,1475.0,2425.0,True,True,True,"3500, 7000, corpus"
制,zhì,zhi,Z,system; to control; to regulate,专制 (zhuān zhì); 产制 (chǎn zhì); 仿制 (fǎng zhì),Actions,Top 600,HSK3 Expansion,412.0,870792.0,458.71653873636,73.53283450770162,320.0,457.0,True,True,True,"3500, 7000, corpus"
息,xī,xi,X,breath; news; interest (on an investment or loan); to cease; to stop; to rest; Taiwan pr. [xi2],不息 (bù xī); 休息 (xiū xī); 低息 (dī xī),Actions,Top 600,HSK3 Expansion,415.0,864425.0,455.36252514627836,73.66988281117601,1094.0,1832.0,True,True,True,"3500, 7000, corpus"
冲,chōng,chong,C,(of water) to dash against; to mix with water; to infuse; to rinse; to flush; to develop (a film); to rise in the air; to clash; to collide with,俯冲 (fǔ chōng); 八冲 (bā chōng); 冲入 (chōng rù),Actions,Top 600,HSK3 Expansion,416.0,862983.0,454.60290717911994,73.71534310189392,269.0,395.0,True,True,True,"3500, 7000, corpus"
形,xíng,xing,X,to appear; to look; form; shape,五形 (wǔ xíng); 人形 (rén xíng); 伞形 (sǎn xíng),Actions,Top 600,HSK3 Expansion,420.0,858843.0,452.42203451335297,73.89654775548004,1023.0,1707.0,True,True,True,"3500, 7000, corpus"
决,jué,jue,J,to decide; to determine; to execute (sb); (of a dam etc) to breach or burst; definitely; certainly,先决 (xiān jué); 公决 (gōng jué); 冲决 (chōng jué),Actions,Top 600,HSK3 Expansion,423.0,856467.0,451.17040324430405,74.03197057132526,270.0,396.0,True,True,True,"3500, 7000, corpus"
请,qǐng,qing,Q,to ask; to invite; please (do sth); to treat (to a meal etc); to request,促请 (cù qǐng); 务请 (wù qǐng); 吁请 (yù qǐng),Actions,Top 600,HSK3 Expansion,424.0,856375.0,451.1219394072871,74.07708276526598,2922.0,5526.0,True,True,True,"3500, 7000, corpus"
报,bào,bao,B,to report; to inform; to announce; to respond; to reply; to sign up for; to register for (abbr. for 報名|报名[bao4 ming2]); to reward; to recompense; to take revenge; to retaliate; newspaper; periodical; journal; bulletin; telegram,上报 (shàng bào); 举报 (jǔ bào); 书报 (shū bào),Actions,Top 600,HSK3 Expansion,426.0,856017.0,450.93335186759026,74.1672752829068,1216.0,2035.0,True,True,True,"3500, 7000, corpus"
急,jí,ji,J,urgent; pressing; rapid; hurried; worried; to make (sb) anxious,便急 (biàn jí); 内急 (nèi jí); 加急 (jiā jí),Actions,Top 600,HSK3 Expansion,429.0,849907.0,447.7147209526541,74.30186494217999,1076.0,1799.0,True,True,True,"3500, 7000, corpus"
备,bèi,bei,B,(bound form) to prepare; to equip; (literary) fully; completely,不备 (bù bèi); 储备 (chǔ bèi); 具备 (jù bèi),Actions,Top 600,HSK3 Expansion,437.0,823555.0,433.832992332294,74.65399285704142,704.0,1150.0,True,True,True,"3500, 7000, corpus"
苦,kǔ,ku,K,bitter; hardship; pain; to suffer; to bring suffering to; painstakingly,何苦 (hé kǔ); 八苦 (bā kǔ); 冤苦 (yuān kǔ),Actions,Top 600,HSK3 Expansion,440.0,810172.0,426.78308438882567,74.78313607656133,2647.0,4868.0,True,True,True,"3500, 7000, corpus"
领,lǐng,ling,L,"neck; collar; to lead; to receive; classifier for clothes, mats, screens etc",冒领 (mào lǐng); 占领 (zhàn lǐng); 受领 (shòu lǐng),Actions,Top 600,HSK3 Expansion,442.0,808920.0,426.1235547807242,74.86837601148368,3380.0,6558.0,True,True,True,"3500, 7000, corpus"
收,shōu,shou,S,to receive; to accept; to collect; to put away; to restrain; to stop; in care of (used on address line after name),丰收 (fēng shōu); 代收 (dài shōu); 催收 (cuī shōu),Actions,Top 600,HSK3 Expansion,443.0,807363.0,425.3033570172944,74.9109063471854,1381.0,2282.0,True,True,True,"3500, 7000, corpus"
尽,jǐn,jin,J,to the greatest extent; (when used before a noun of location) furthest or extreme; to be within the limits of; to give priority to,不尽 (bù jìn); 丧尽 (sàng jǐn); 使尽 (shǐ jǐn),Actions,Top 600,HSK3 Expansion,445.0,805564.0,424.3556782912764,74.99581936192021,880.0,1442.0,True,True,True,"3500, 7000, corpus"
准,zhǔn,zhun,Z,to allow; to grant; in accordance with; in the light of,一准 (yī zhǔn); 不准 (bù zhǔn); 为准 (wèi zhǔn),Actions,Top 600,HSK3 Expansion,446.0,805527.0,424.33618740030215,75.03825298066025,277.0,405.0,True,True,True,"3500, 7000, corpus"
视,shì,shi,S,"(literary, or bound form) to look at",下视 (xià shì); 临视 (lín shì); 乱视 (luàn shì),Actions,Top 600,HSK3 Expansion,452.0,787375.0,414.7740616445046,75.28948503411948,2863.0,5411.0,True,True,True,"3500, 7000, corpus"
敢,gǎn,gan,G,to dare; daring; (polite) may I venture,勇敢 (yǒng gǎn); 岂敢 (qǐ gǎn); 敢为 (gǎn wèi),Actions,Top 600,HSK3 Expansion,454.0,782369.0,412.1369967737729,75.37195747323581,1394.0,2300.0,True,True,True,"3500, 7000, corpus"
留,liú,liu,L,to leave (a message etc); to retain; to stay; to remain; to keep; to preserve,久留 (jiǔ liú); 余留 (yú liú); 保留 (bǎo liú),Actions,Top 600,HSK3 Expansion,455.0,778671.0,410.1889612380226,75.41297636935961,2065.0,3669.0,True,True,True,"3500, 7000, corpus"
够,gòu,gou,G,enough (sufficient); enough (too much); (coll.) (before adj.) really; (coll.) to reach by stretching out,不够 (bù gòu); 受够 (shòu gòu); 够呛 (gòu qiàng),Actions,Top 600,HSK3 Expansion,458.0,768470.0,404.8152699183394,75.53538211465057,711.0,1159.0,True,True,True,"3500, 7000, corpus"
跑,pǎo,pao,P,(of an animal) to paw (the ground),乱跑 (luàn pǎo); 偷跑 (tōu pǎo); 助跑 (zhù pǎo),Actions,Top 600,HSK3 Expansion,459.0,767297.0,404.1973559963721,75.57580185025022,3029.0,5715.0,True,True,True,"3500, 7000, corpus"
显,xiǎn,xian,X,to make visible; to reveal; prominent; conspicuous; (prefix) phanero-,凸显 (tū xiǎn); 外显 (wài xiǎn); 威显 (wēi xiǎn),Actions,Top 600,HSK3 Expansion,460.0,763327.0,402.1060360729192,75.61601245385751,1453.0,2390.0,True,True,True,"3500, 7000, corpus"
断,duàn,duan,D,to break; to snap; to cut off; to give up or abstain from sth; to judge; (usu. used in the negative) absolutely; definitely; decidedly,不断 (bù duàn); 专断 (zhuān duàn); 中断 (zhōng duàn),Actions,Top 600,HSK3 Expansion,463.0,759788.0,400.24175869027454,75.73623648363335,1413.0,2327.0,True,True,True,"3500, 7000, corpus"
求,qiú,qiu,Q,to seek; to look for; to request; to demand; to beseech,乞求 (qǐ qiú); 以求 (yǐ qiú); 企求 (qǐ qiú),Actions,Top 600,HSK3 Expansion,467.0,749849.0,395.0060839499224,75.89530369931943,1706.0,2869.0,True,True,True,"3500, 7000, corpus"
则,zé,ze,Z,(literary) (conjunction used to express contrast with a previous clause) but; then; (bound form) standard; norm; (bound form) principle; (literary) to imitate; to follow; classifier for written items,一则 (yī zé); 再则 (zài zé); 准则 (zhǔn zé),Actions,Top 600,HSK3 Expansion,471.0,740891.0,390.2871812108064,76.05198159516249,309.0,444.0,True,True,True,"3500, 7000, corpus"
害,hài,hai,H,to do harm to; to cause trouble to; harm; evil; calamity,伤害 (shāng hài); 侵害 (qīn hài); 光害 (guāng hài),Actions,Top 600,HSK3 Expansion,472.0,740250.0,389.9495146941985,76.09097654663191,836.0,1384.0,True,True,True,"3500, 7000, corpus"
楚,chǔ,chu,C,surname Chu; abbr. for Hubei 湖北省[Hu2 bei3 Sheng3] and Hunan 湖南省[Hu2 nan2 Sheng3] provinces together; Chinese kingdom during the Spring and Autumn and Warring States Periods (722–221 BC),凄楚 (qī chǔ); 吴楚 (wú chǔ); 悲楚 (bēi chǔ),Actions,Top 600,HSK3 Expansion,480.0,728204.0,383.6039127299887,76.40042878695866,1621.0,2681.0,True,True,True,"3500, 7000, corpus"
响,xiǎng,xiang,X,echo; sound; noise; to make a sound; to sound; to ring; loud; classifier for noises,交响 (jiāo xiǎng); 凡响 (fán xiǎng); 半响 (bàn xiǎng),Actions,Top 600,HSK3 Expansion,483.0,724098.0,381.44095061268456,76.51499039683799,539.0,771.0,True,True,True,"3500, 7000, corpus"
沉,chén,chen,C,to submerge; to immerse; to sink; to keep down; to lower; to drop; deep; profound; heavy,下沉 (xià chén); 低沉 (dī chén); 击沉 (jī chén),Actions,Top 600,HSK3 Expansion,487.0,718489.0,378.48623689715635,76.66701455273149,1722.0,2905.0,True,True,True,"3500, 7000, corpus"
停,tíng,ting,T,to stop; to halt; to park (a car),不停 (bù tíng); 停下 (tíng xià); 停业 (tíng yè),Actions,Top 600,HSK3 Expansion,490.0,715545.0,376.935394112611,76.78024019372974,203.0,299.0,True,True,True,"3500, 7000, corpus"
喝,hē,he,H,to drink,喝水 (hē shuǐ); 喝茶 (hē chá); 吃喝 (chī hē),Actions,Top 600,HSK3 Expansion,494.0,707608.0,372.7543346082167,76.93006493427201,584.0,868.0,True,True,True,"3500, 7000, corpus"
团,tuán,tuan,T,"round; lump; ball; to roll into a ball; to gather; regiment; group; society; classifier for a lump or a soft mass: wad (of paper), ball (of wool), cloud (of smoke)",乐团 (yuè tuán); 体团 (tǐ tuán); 使团 (shǐ tuán),Actions,Top 600,HSK3 Expansion,497.0,701923.0,369.7595855490657,77.04145911633377,617.0,974.0,True,True,True,"3500, 7000, corpus"
装,zhuāng,zhuang,Z,adornment; to adorn; dress; clothing; costume (of an actor in a play); to play a role; to pretend; to install; to fix; to wrap (sth in a bag); to load; to pack,上装 (shàng zhuāng); 下装 (xià zhuāng); 中装 (zhōng zhuāng),Actions,Top 600,HSK3 Expansion,500.0,695241.0,366.2396359952844,77.15177392446022,2842.0,5357.0,True,True,True,"3500, 7000, corpus"
亮,liàng,liang,L,bright; light; to shine; to flash; loud and clear; to show (one's passport etc); to make public (one's views etc),乌亮 (wū liàng); 亮丽 (liàng lì); 亮光 (liàng guāng),Actions,Top 600,HSK3 Expansion,501.0,693524.0,365.335153297912,77.18830743979001,85.0,97.0,True,True,True,"3500, 7000, corpus"
照,zhào,zhao,Z,to shine; to illuminate,仿照 (fǎng zhào); 依照 (yī zhào); 光照 (guāng zhào),Actions,Top 600,HSK3 Expansion,503.0,692673.0,364.88686280550434,77.26129761312545,1937.0,3352.0,True,True,True,"3500, 7000, corpus"
乱,luàn,luan,L,in confusion or disorder; in a confused state of mind; disorder; upheaval; riot; illicit sexual relations; to throw into disorder; to mix up; indiscriminate; random; arbitrary,丧乱 (sāng luàn); 乱世 (luàn shì); 乱丢 (luàn diū),Actions,Top 600,HSK3 Expansion,504.0,692152.0,364.61240998935347,77.29775885412438,60.0,66.0,True,True,True,"3500, 7000, corpus"
依,yī,yi,Y,to depend on; to comply with or listen to sb; according to; in the light of,不依 (bù yī); 依云 (yī yún); 依亲 (yī qīn),Actions,Top 600,HSK3 Expansion,507.0,679811.0,358.1114076781868,77.4057972842193,161.0,222.0,True,True,True,"3500, 7000, corpus"
呀,ya,ya,Y,ah (used to express surprise); (onom.) creaking,吱呀 (zhī ya); 哎呀 (āi yā); 啊呀 (a ya),Actions,Top 600,HSK3 Expansion,513.0,673765.0,354.92649073682765,77.61964549272143,502.0,697.0,True,True,True,"3500, 7000, corpus"
诉,sù,su,S,to complain; to sue; to tell,上诉 (shàng sù); 主诉 (zhǔ sù); 倾诉 (qīng sù),Actions,Top 600,HSK3 Expansion,518.0,667093.0,351.41180899141773,77.7957707674416,2901.0,5482.0,True,True,True,"3500, 7000, corpus"
攻,gōng,gong,G,to attack; to accuse; to study; (LGBT) top,专攻 (zhuān gōng); 主攻 (zhǔ gōng); 会攻 (huì gōng),Actions,Top 600,HSK3 Expansion,519.0,665395.0,350.517335129951,77.8308225009546,1383.0,2285.0,True,True,True,"3500, 7000, corpus"
丝,sī,si,S,"silk; thread-like thing; (cuisine) shreds or julienne strips; classifier: a trace (of smoke etc), a tiny bit etc",丝囊 (sī náng); 丝巾 (sī jīn); 丝带 (sī dài),Actions,Top 600,HSK3 Expansion,520.0,661300.0,348.36016760185544,77.86565851771478,21.0,22.0,True,True,True,"3500, 7000, corpus"
玩,wán,wan,W,to play; to have fun; to trifle with; toy; sth used for amusement; curio or antique (Taiwan pr. [wan4]); to keep sth for entertainment,古玩 (gǔ wán); 好玩 (hǎo wán); 展玩 (zhǎn wán),Actions,Top 600,HSK3 Expansion,522.0,658958.0,347.1264468812694,77.93509755607089,2012.0,3528.0,True,True,True,"3500, 7000, corpus"
待,dài,dai,D,to stay; to remain,亏待 (kuī dài); 亟待 (jí dài); 优待 (yōu dài),Actions,Top 600,HSK3 Expansion,523.0,658854.0,347.07166167420667,77.96980472223831,1037.0,1726.0,True,True,True,"3500, 7000, corpus"
梦,mèng,meng,M,dream (CL:場|场[chang2]); (bound form) to dream,做梦 (zuò mèng); 发梦 (fā mèng); 噩梦 (è mèng),Actions,Top 600,HSK3 Expansion,529.0,650909.0,342.8863879231152,78.17655203041193,1593.0,2630.0,True,True,True,"3500, 7000, corpus"
呼,hū,hu,H,to call; to cry; to shout; to breath out; to exhale,传呼 (chuán hū); 吆呼 (yāo hū); 呜呼 (wū hū),Actions,Top 600,HSK3 Expansion,530.0,649070.0,341.9176379636115,78.21074379420828,516.0,725.0,True,True,True,"3500, 7000, corpus"
英,yīng,ying,Y,United Kingdom; British; England; English; abbr. for 英國|英国[Ying1 guo2],中英 (zhōng yīng); 反英 (fǎn yīng); 撷英 (xié yīng),Actions,Top 600,HSK3 Expansion,533.0,646331.0,340.4747852506802,78.31300870632812,2649.0,4871.0,True,True,True,"3500, 7000, corpus"
低,dī,di,D,low; beneath; to lower (one's head); to let droop; to hang down; to incline,低下 (dī xià); 低丘 (dī qiū); 低于 (dī yú),Actions,Top 600,HSK3 Expansion,534.0,646263.0,340.4389641537545,78.34705260274349,143.0,181.0,True,True,True,"3500, 7000, corpus"
背,bèi,bei,B,"to carry on one's back; (fig.) to bear; to shoulder (a burden, blame etc)",刀背 (dāo bèi); 去背 (qù bèi); 后背 (hòu bèi),Actions,Top 600,HSK3 Expansion,537.0,642470.0,338.4408844384758,78.44864513180279,2537.0,4638.0,True,True,True,"3500, 7000, corpus"
持,chí,chi,C,to hold; to grasp; to support; to maintain; to persevere; to manage; to run (i.e. administer); to control,主持 (zhǔ chí); 争持 (zhēng chí); 住持 (zhù chí),Actions,Top 600,HSK3 Expansion,538.0,641315.0,337.83245257157705,78.48242837705995,1260.0,2091.0,True,True,True,"3500, 7000, corpus"
穿,chuān,chuan,C,to wear; to put on; to dress; to bore through; to pierce; to perforate; to penetrate; to pass through; to thread,冻穿 (dòng chuān); 刺穿 (cì chuān); 吃穿 (chī chuān),Actions,Top 600,HSK3 Expansion,543.0,634742.0,334.3699221290442,78.65043885637435,2279.0,4122.0,True,True,True,"3500, 7000, corpus"
运,yùn,yun,Y,to move; to transport; to use; to apply; fortune; luck; fate,亚运 (yà yùn); 交运 (jiāo yùn); 倒运 (dǎo yùn),Actions,Top 600,HSK3 Expansion,546.0,630729.0,332.2559506295942,78.75038983098895,3104.0,5876.0,True,True,True,"3500, 7000, corpus"
叶,yè,ye,Y,to be in harmony,中叶 (zhōng yè); 什叶 (shén yè); 刀叶 (dāo yè),Actions,Top 600,HSK3 Expansion,548.0,625969.0,329.7484738447994,78.81639457435539,459.0,649.0,True,True,True,"3500, 7000, corpus"
热,rè,re,R,to warm up; to heat up; hot (of weather); heat; fervent,亲热 (qīn rè); 传热 (chuán rè); 伴热 (bàn rè),Actions,Top 600,HSK3 Expansion,549.0,625680.0,329.59623418286543,78.84935419777368,1924.0,3322.0,True,True,True,"3500, 7000, corpus"
校,xiào,xiao,X,to check; to collate; to proofread,上校 (shàng xiào); 中校 (zhōng xiào); 住校 (zhù xiào),Actions,Top 600,HSK3 Expansion,550.0,623489.0,328.4420573686878,78.88219840351054,1567.0,2581.0,True,True,True,"3500, 7000, corpus"
睡,shuì,shui,S,to sleep; to lie down,入睡 (rù shuì); 午睡 (wǔ shuì); 好睡 (hǎo shuì),Actions,Top 600,HSK3 Expansion,556.0,616243.0,324.6250034227585,79.0781395403034,2155.0,3867.0,True,True,True,"3500, 7000, corpus"
希,xī,xi,X,to hope; to admire,乔希 (qiáo xī); 几希 (jī xī); 南希 (nán xī),Actions,Top 600,HSK3 Expansion,557.0,614576.0,323.74685976724317,79.11051422628012,948.0,1579.0,True,True,True,"3500, 7000, corpus"
异,yì,yi,Y,different; other; hetero-; unusual; strange; surprising; to distinguish; to separate; to discriminate,互异 (hù yì); 优异 (yōu yì); 分异 (fēn yì),Actions,Top 600,HSK3 Expansion,564.0,605892.0,319.17229497750395,79.33534302329822,1003.0,1673.0,True,True,True,"3500, 7000, corpus"
写,xiě,xie,X,to write,临写 (lín xiě); 书写 (shū xiě); 乱写 (luàn xiě),Actions,Top 600,HSK3 Expansion,565.0,605147.0,318.77984325383335,79.3672210076236,261.0,384.0,True,True,True,"3500, 7000, corpus"
取,qǔ,qu,Q,to take; to get; to choose; to fetch,争取 (zhēng qǔ); 借取 (jiè qǔ); 偷取 (tōu qǔ),Actions,Top 600,HSK3 Expansion,568.0,602170.0,317.2116167016623,79.46259146482501,439.0,625.0,True,True,True,"3500, 7000, corpus"
考,kǎo,kao,K,to beat; to hit; to inspect; to test; to take an exam,中考 (zhōng kǎo); 代考 (dài kǎo); 会考 (huì kǎo),Actions,Top 600,HSK3 Expansion,572.0,599063.0,315.57490864066284,79.58895070029871,2486.0,4548.0,True,True,True,"3500, 7000, corpus"
建,jiàn,jian,J,to establish; to found; to set up; to build; to construct,修建 (xiū jiàn); 兴建 (xīng jiàn); 内建 (nèi jiàn),Actions,Top 600,HSK3 Expansion,573.0,598616.0,315.3394376064604,79.62048464405936,1001.0,1669.0,True,True,True,"3500, 7000, corpus"
招,zhāo,zhao,Z,to recruit; to provoke; to beckon; to incur; to infect; contagious; a move (chess); a maneuver; device; trick; to confess,中招 (zhòng zhāo); 出招 (chū zhāo); 妙招 (miào zhāo),Actions,Top 600,HSK3 Expansion,575.0,593719.0,312.7597918469772,79.68324420675667,1240.0,2067.0,True,True,True,"3500, 7000, corpus"
布,bù,bu,B,to announce; to spread,传布 (chuán bù); 公布 (gōng bù); 分布 (fēn bù),Actions,Top 600,HSK3 Expansion,577.0,591571.0,311.6282666087966,79.74559488216819,944.0,1575.0,True,True,True,"3500, 7000, corpus"
续,xù,xu,X,to continue; to replenish,后续 (hòu xù); 存续 (cún xù); 延续 (yán xù),Actions,Top 600,HSK3 Expansion,578.0,591245.0,311.4565360558884,79.77674053577378,2426.0,4409.0,True,True,True,"3500, 7000, corpus"
甚,shèn,shen,S,excessive; undue; to exceed; to be more than; very; extremely; (dialect) what; whatever (Taiwan pr. [shen2]),不甚 (bù shèn); 幸甚 (xìng shèn); 甚且 (shèn qiě),Actions,Top 600,HSK3 Expansion,589.0,576087.0,303.47159212649336,80.11603606944244,2046.0,3641.0,True,True,True,"3500, 7000, corpus"
争,zhēng,zheng,Z,to strive for; to vie for; to argue or debate; deficient or lacking (dialect); how or what (literary),不争 (bù zhēng); 争先 (zhēng xiān); 争光 (zhēng guāng),Actions,Top 600,HSK3 Expansion,593.0,569448.0,299.97429414870913,80.23637051248176,65.0,71.0,True,True,True,"3500, 7000, corpus"
香,xiāng,xiang,X,fragrant; sweet smelling; aromatic; savory or appetizing; (to eat) with relish; (of sleep) sound; perfume or spice; joss or incense stick; CL:根[gen1],丁香 (dīng xiāng); 上香 (shàng xiāng); 书香 (shū xiāng),Actions,Top 600,HSK3 Expansion,597.0,563262.0,296.71562789015013,80.35542767002526,3418.0,6655.0,True,True,True,"3500, 7000, corpus"
